year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,ausleihen1woche
2017,6,27,19,32,0,1,1,19,0.0,70,8,Clear,2017-06-27 19:00:00,71
2017,6,27,20,51,0,1,1,18,0.0,72,10,Clear,2017-06-27 20:00:00,50
2017,6,27,21,29,0,1,1,17,0.0,74,12,Clear,2017-06-27 21:00:00,28
2017,6,27,22,6,0,1,1,17,0.0,74,12,Clear,2017-06-27 22:00:00,7
2017,6,27,23,4,0,1,1,16,0.0,74,12,Clear,2017-06-27 23:00:00,5
2017,6,28,0,2,0,2,1,16,0.1,75,13,Clear,2017-06-28 00:00:00,2
2017,6,28,1,2,0,2,1,15,0.0,77,13,Clear,2017-06-28 01:00:00,0
2017,6,28,2,4,0,2,1,15,0.0,79,14,Clear,2017-06-28 02:00:00,0
2017,6,28,4,2,0,2,1,15,0.0,77,13,Clear,2017-06-28 04:00:00,1
2017,6,28,5,3,0,2,1,16,0.0,73,12,Clear,2017-06-28 05:00:00,4
2017,6,28,6,6,0,2,1,17,0.0,69,11,Sunny,2017-06-28 06:00:00,7
2017,6,28,7,22,0,2,1,18,0.0,63,12,Sunny,2017-06-28 07:00:00,27
2017,6,28,8,40,0,2,1,20,0.0,56,12,Sunny,2017-06-28 08:00:00,46
2017,6,28,9,23,0,2,1,22,0.0,49,13,Sunny,2017-06-28 09:00:00,23
2017,6,28,10,22,0,2,1,22,0.0,48,14,Sunny,2017-06-28 10:00:00,17
2017,6,28,11,15,0,2,1,23,0.0,47,14,Sunny,2017-06-28 11:00:00,14
2017,6,28,12,17,0,2,1,24,0.0,46,15,Sunny,2017-06-28 12:00:00,17
2017,6,28,13,22,0,2,1,24,0.0,47,14,Sunny,2017-06-28 13:00:00,23
2017,6,28,14,18,0,2,1,24,0.0,48,14,Sunny,2017-06-28 14:00:00,19
2017,6,28,15,11,0,2,1,25,0.0,48,14,Sunny,2017-06-28 15:00:00,21
2017,6,28,16,18,0,2,1,24,0.0,55,13,Sunny,2017-06-28 16:00:00,19
2017,6,28,17,63,0,2,1,23,0.0,62,12,Sunny,2017-06-28 17:00:00,66
2017,6,28,18,85,0,2,1,22,0.0,68,11,Clear,2017-06-28 18:00:00,101
2017,6,28,19,48,0,2,1,21,0.0,69,14,Clear,2017-06-28 19:00:00,49
2017,6,28,20,48,0,2,1,20,0.0,71,16,Clear,2017-06-28 20:00:00,32
2017,6,28,21,20,0,2,1,19,0.0,72,18,Clear,2017-06-28 21:00:00,21
2017,6,28,22,18,0,2,1,18,0.0,72,17,Clear,2017-06-28 22:00:00,15
2017,6,28,23,15,0,2,1,18,0.0,72,16,Clear,2017-06-28 23:00:00,8
2017,6,29,0,2,0,3,1,17,0.0,72,15,Clear,2017-06-29 00:00:00,4
2017,6,29,4,1,0,3,1,18,0.0,76,14,Partly cloudy,2017-06-29 04:00:00,1
2017,6,29,6,5,0,3,1,19,0.0,74,13,Sunny,2017-06-29 06:00:00,6
2017,6,29,7,30,0,3,1,21,0.0,72,16,Sunny,2017-06-29 07:00:00,21
2017,6,29,8,35,0,3,1,22,0.0,69,19,Sunny,2017-06-29 08:00:00,32
2017,6,29,9,20,0,3,1,24,0.0,67,22,Sunny,2017-06-29 09:00:00,30
2017,6,29,10,13,0,3,1,25,0.0,65,21,Sunny,2017-06-29 10:00:00,22
2017,6,29,11,22,0,3,1,25,0.0,64,20,Sunny,2017-06-29 11:00:00,12
2017,6,29,12,13,0,3,1,26,0.0,63,19,Sunny,2017-06-29 12:00:00,17
2017,6,29,13,18,0,3,1,26,0.0,64,22,Sunny,2017-06-29 13:00:00,26
2017,6,29,14,17,0,3,1,26,0.0,65,25,Sunny,2017-06-29 14:00:00,17
2017,6,29,15,22,0,3,1,25,0.0,66,28,Sunny,2017-06-29 15:00:00,29
2017,6,29,16,27,0,3,1,25,0.0,70,26,Sunny,2017-06-29 16:00:00,38
2017,6,29,17,50,0,3,1,24,0.0,74,24,Sunny,2017-06-29 17:00:00,48
2017,6,29,18,95,0,3,1,23,0.0,78,21,Clear,2017-06-29 18:00:00,49
2017,6,29,19,67,0,3,1,23,0.0,78,23,Clear,2017-06-29 19:00:00,34
2017,6,29,20,24,0,3,1,22,0.0,78,24,Partly cloudy,2017-06-29 20:00:00,49
2017,6,29,21,15,0,3,1,22,0.0,78,25,Partly cloudy,2017-06-29 21:00:00,25
2017,6,29,22,9,0,3,1,21,0.0,79,23,Partly cloudy,2017-06-29 22:00:00,8
2017,6,29,23,4,0,3,1,21,0.1,80,21,Patchy rain possible,2017-06-29 23:00:00,10
2017,6,30,0,6,0,4,1,20,0.3,82,18,Patchy rain possible,2017-06-30 00:00:00,3
2017,6,30,2,3,0,4,1,20,0.2,85,19,Patchy rain possible,2017-06-30 02:00:00,0
2017,6,30,6,3,0,4,1,22,0.5,83,14,Patchy rain possible,2017-06-30 06:00:00,2
2017,6,30,7,18,0,4,1,23,0.2,79,15,Patchy rain possible,2017-06-30 07:00:00,24
2017,6,30,8,29,0,4,1,25,0.0,74,17,Sunny,2017-06-30 08:00:00,48
2017,6,30,9,28,0,4,1,26,0.0,70,18,Sunny,2017-06-30 09:00:00,19
2017,6,30,10,16,0,4,1,27,0.0,68,18,Sunny,2017-06-30 10:00:00,12
2017,6,30,11,23,0,4,1,28,0.1,66,18,Patchy rain possible,2017-06-30 11:00:00,14
2017,6,30,12,14,0,4,1,28,0.1,64,17,Patchy rain possible,2017-06-30 12:00:00,17
2017,6,30,13,18,0,4,1,28,0.0,68,19,Patchy rain possible,2017-06-30 13:00:00,21
2017,6,30,14,28,0,4,1,27,1.3,73,21,Moderate or heavy rain shower,2017-06-30 14:00:00,22
2017,6,30,15,32,0,4,1,27,1.8,77,22,Moderate or heavy rain shower,2017-06-30 15:00:00,16
2017,6,30,16,40,0,4,1,26,0.9,79,22,Moderate or heavy rain shower,2017-06-30 16:00:00,29
2017,6,30,17,66,0,4,1,25,3.3,82,22,Torrential rain shower,2017-06-30 17:00:00,56
2017,6,30,18,54,0,4,1,25,4.4,84,21,Torrential rain shower,2017-06-30 18:00:00,36
2017,6,30,19,30,0,4,1,24,2.2,85,22,Torrential rain shower,2017-06-30 19:00:00,24
2017,6,30,20,26,0,4,1,23,2.2,86,23,Moderate or heavy rain shower,2017-06-30 20:00:00,8
2017,6,30,21,17,0,4,1,23,2.9,87,23,Moderate or heavy rain shower,2017-06-30 21:00:00,9
2017,6,30,22,7,0,4,1,22,1.4,88,19,Moderate or heavy rain shower,2017-06-30 22:00:00,6
2017,6,30,23,1,0,4,1,22,2.6,88,15,Torrential rain shower,2017-06-30 23:00:00,5
2017,7,1,0,1,0,5,0,22,5.3,89,10,Torrential rain shower,2017-07-01 00:00:00,6
2017,7,1,1,1,0,5,0,21,2.6,90,11,Torrential rain shower,2017-07-01 01:00:00,1
2017,7,1,3,1,0,5,0,21,0.0,93,13,Clear,2017-07-01 03:00:00,0
2017,7,1,6,4,0,5,0,23,0.0,90,8,Sunny,2017-07-01 06:00:00,0
2017,7,1,7,5,0,5,0,23,0.0,89,10,Sunny,2017-07-01 07:00:00,0
2017,7,1,8,8,0,5,0,24,0.2,88,12,Light rain shower,2017-07-01 08:00:00,3
2017,7,1,9,13,0,5,0,24,0.3,87,14,Light rain shower,2017-07-01 09:00:00,4
2017,7,1,10,22,0,5,0,25,0.1,85,15,Light rain shower,2017-07-01 10:00:00,12
2017,7,1,11,31,0,5,0,25,2.4,84,16,Moderate or heavy rain shower,2017-07-01 11:00:00,36
2017,7,1,12,20,0,5,0,26,3.2,83,17,Moderate or heavy rain shower,2017-07-01 12:00:00,23
2017,7,1,13,33,0,5,0,26,1.6,82,17,Moderate or heavy rain shower,2017-07-01 13:00:00,52
2017,7,1,14,25,0,5,0,26,2.6,81,18,Torrential rain shower,2017-07-01 14:00:00,51
2017,7,1,15,34,0,5,0,26,3.5,81,19,Torrential rain shower,2017-07-01 15:00:00,55
2017,7,1,16,12,0,5,0,26,1.8,84,15,Torrential rain shower,2017-07-01 16:00:00,42
2017,7,1,17,33,0,5,0,25,5.1,88,12,Torrential rain shower,2017-07-01 17:00:00,59
2017,7,1,18,22,0,5,0,24,6.8,92,8,Torrential rain shower,2017-07-01 18:00:00,49
2017,7,1,19,11,0,5,0,23,3.4,93,10,Torrential rain shower,2017-07-01 19:00:00,56
2017,7,1,20,6,0,5,0,22,0.0,95,12,Partly cloudy,2017-07-01 20:00:00,50
2017,7,1,21,8,0,5,0,22,0.0,96,14,Partly cloudy,2017-07-01 21:00:00,30
2017,7,1,22,3,0,5,0,21,0.0,97,13,Partly cloudy,2017-07-01 22:00:00,18
2017,7,1,23,1,0,5,0,21,0.0,97,12,Partly cloudy,2017-07-01 23:00:00,13
2017,7,2,1,3,0,6,0,21,0.0,96,11,Partly cloudy,2017-07-02 01:00:00,7
2017,7,2,2,1,0,6,0,20,0.0,96,11,Mist,2017-07-02 02:00:00,2
2017,7,2,5,1,0,6,0,21,0.0,89,10,Clear,2017-07-02 05:00:00,0
2017,7,2,6,2,0,6,0,22,0.0,85,9,Sunny,2017-07-02 06:00:00,3
2017,7,2,7,4,0,6,0,24,0.0,77,9,Sunny,2017-07-02 07:00:00,2
2017,7,2,8,5,0,6,0,25,0.0,69,9,Sunny,2017-07-02 08:00:00,15
2017,7,2,9,15,0,6,0,27,0.0,61,9,Sunny,2017-07-02 09:00:00,17
2017,7,2,10,23,0,6,0,27,0.0,59,10,Sunny,2017-07-02 10:00:00,30
2017,7,2,11,18,0,6,0,28,0.0,58,11,Sunny,2017-07-02 11:00:00,54
2017,7,2,12,32,0,6,0,28,0.0,56,11,Sunny,2017-07-02 12:00:00,34
2017,7,2,13,47,0,6,0,28,0.0,56,13,Sunny,2017-07-02 13:00:00,40
2017,7,2,14,20,0,6,0,28,0.0,56,15,Sunny,2017-07-02 14:00:00,41
2017,7,2,15,72,0,6,0,28,0.0,55,17,Sunny,2017-07-02 15:00:00,47
2017,7,2,16,44,0,6,0,27,0.0,61,15,Sunny,2017-07-02 16:00:00,24
2017,7,2,17,34,0,6,0,26,0.0,67,12,Sunny,2017-07-02 17:00:00,51
2017,7,2,18,38,0,6,0,26,0.0,73,10,Clear,2017-07-02 18:00:00,32
2017,7,2,19,33,0,6,0,25,0.0,73,11,Clear,2017-07-02 19:00:00,32
2017,7,2,20,26,0,6,0,24,0.0,73,11,Clear,2017-07-02 20:00:00,15
2017,7,2,21,23,0,6,0,23,0.0,74,12,Clear,2017-07-02 21:00:00,7
2017,7,2,22,17,0,6,0,22,0.0,74,12,Clear,2017-07-02 22:00:00,27
2017,7,2,23,13,0,6,0,22,0.0,75,11,Clear,2017-07-02 23:00:00,8
2017,7,3,0,7,0,0,1,21,0.0,76,11,Clear,2017-07-03 00:00:00,1
2017,7,3,1,2,0,0,1,21,0.0,74,10,Clear,2017-07-03 01:00:00,3
2017,7,3,3,1,0,0,1,21,0.0,71,8,Clear,2017-07-03 03:00:00,0
2017,7,3,4,1,0,0,1,21,0.0,70,8,Clear,2017-07-03 04:00:00,0
2017,7,3,5,1,0,0,1,22,0.0,69,9,Clear,2017-07-03 05:00:00,0
2017,7,3,6,1,0,0,1,23,0.0,69,9,Sunny,2017-07-03 06:00:00,4
2017,7,3,7,9,0,0,1,24,0.0,65,9,Sunny,2017-07-03 07:00:00,22
2017,7,3,8,17,0,0,1,25,0.0,61,9,Sunny,2017-07-03 08:00:00,46
2017,7,3,9,15,0,0,1,27,0.0,58,9,Sunny,2017-07-03 09:00:00,28
2017,7,3,10,25,0,0,1,27,0.0,56,10,Sunny,2017-07-03 10:00:00,15
2017,7,3,11,23,0,0,1,28,0.0,55,11,Sunny,2017-07-03 11:00:00,13
2017,7,3,12,32,0,0,1,28,0.0,53,12,Sunny,2017-07-03 12:00:00,25
2017,7,3,13,34,0,0,1,28,0.0,53,11,Sunny,2017-07-03 13:00:00,13
2017,7,3,14,32,0,0,1,28,0.0,53,11,Partly cloudy,2017-07-03 14:00:00,26
2017,7,3,15,24,0,0,1,28,0.0,53,11,Partly cloudy,2017-07-03 15:00:00,17
2017,7,3,16,46,0,0,1,27,0.0,58,9,Partly cloudy,2017-07-03 16:00:00,23
2017,7,3,17,43,0,0,1,26,0.0,64,7,Sunny,2017-07-03 17:00:00,56
2017,7,3,18,36,0,0,1,25,0.0,69,5,Clear,2017-07-03 18:00:00,121
2017,7,3,19,30,0,0,1,24,0.0,70,6,Clear,2017-07-03 19:00:00,93
2017,7,3,20,25,0,0,1,23,0.0,71,7,Clear,2017-07-03 20:00:00,45
2017,7,3,21,23,0,0,1,22,0.0,72,8,Clear,2017-07-03 21:00:00,20
2017,7,3,22,14,0,0,1,22,0.0,73,8,Clear,2017-07-03 22:00:00,11
2017,7,3,23,9,0,0,1,21,0.0,73,9,Clear,2017-07-03 23:00:00,6
2017,7,4,0,26,0,1,1,21,0.0,74,9,Clear,2017-07-04 00:00:00,3
2017,7,4,1,22,0,1,1,20,0.0,74,10,Clear,2017-07-04 01:00:00,0
2017,7,4,6,3,0,1,1,21,0.0,68,8,Partly cloudy,2017-07-04 06:00:00,2
2017,7,4,7,5,0,1,1,22,0.0,65,6,Partly cloudy,2017-07-04 07:00:00,13
2017,7,4,8,5,0,1,1,24,0.1,62,5,Patchy rain possible,2017-07-04 08:00:00,48
2017,7,4,9,14,0,1,1,26,0.1,59,3,Patchy rain possible,2017-07-04 09:00:00,21
2017,7,4,10,23,0,1,1,26,0.1,57,3,Patchy rain possible,2017-07-04 10:00:00,12
2017,7,4,11,23,0,1,1,27,0.1,55,3,Patchy rain possible,2017-07-04 11:00:00,17
2017,7,4,12,25,0,1,1,27,0.1,53,3,Patchy rain possible,2017-07-04 12:00:00,20
2017,7,4,13,30,0,1,1,28,0.1,52,4,Patchy rain possible,2017-07-04 13:00:00,16
2017,7,4,14,45,0,1,1,28,0.0,52,6,Sunny,2017-07-04 14:00:00,24
2017,7,4,15,32,0,1,1,28,0.0,51,8,Sunny,2017-07-04 15:00:00,18
2017,7,4,16,43,0,1,1,26,0.0,58,7,Sunny,2017-07-04 16:00:00,24
2017,7,4,17,44,0,1,1,25,0.0,65,6,Sunny,2017-07-04 17:00:00,88
2017,7,4,18,34,0,1,1,24,0.0,72,6,Clear,2017-07-04 18:00:00,61
2017,7,4,19,28,0,1,1,23,0.0,71,5,Clear,2017-07-04 19:00:00,32
2017,7,4,20,28,0,1,1,22,0.0,69,4,Partly cloudy,2017-07-04 20:00:00,51
2017,7,4,21,7,0,1,1,21,0.0,68,3,Partly cloudy,2017-07-04 21:00:00,29
2017,7,4,22,41,0,1,1,21,0.0,68,4,Partly cloudy,2017-07-04 22:00:00,6
2017,7,4,23,6,0,1,1,21,0.0,68,5,Clear,2017-07-04 23:00:00,4
2017,7,5,0,2,0,2,1,20,0.0,68,6,Clear,2017-07-05 00:00:00,2
2017,7,5,4,2,0,2,1,20,0.0,71,10,Partly cloudy,2017-07-05 04:00:00,2
2017,7,5,5,1,0,2,1,21,0.0,71,9,Clear,2017-07-05 05:00:00,3
2017,7,5,6,3,0,2,1,21,0.0,72,9,Sunny,2017-07-05 06:00:00,6
2017,7,5,7,13,0,2,1,22,0.0,68,10,Sunny,2017-07-05 07:00:00,22
2017,7,5,8,31,0,2,1,24,0.0,64,12,Sunny,2017-07-05 08:00:00,40
2017,7,5,9,26,0,2,1,25,0.0,60,14,Sunny,2017-07-05 09:00:00,23
2017,7,5,10,17,0,2,1,25,0.0,58,14,Sunny,2017-07-05 10:00:00,22
2017,7,5,11,20,0,2,1,26,0.0,56,13,Sunny,2017-07-05 11:00:00,15
2017,7,5,12,19,0,2,1,26,0.0,55,13,Sunny,2017-07-05 12:00:00,17
2017,7,5,13,23,0,2,1,26,0.0,56,14,Sunny,2017-07-05 13:00:00,22
2017,7,5,14,13,0,2,1,25,0.0,57,16,Sunny,2017-07-05 14:00:00,18
2017,7,5,15,11,0,2,1,25,0.0,59,17,Sunny,2017-07-05 15:00:00,11
2017,7,5,16,16,0,2,1,24,0.0,64,16,Sunny,2017-07-05 16:00:00,18
2017,7,5,17,67,0,2,1,23,0.0,69,15,Sunny,2017-07-05 17:00:00,63
2017,7,5,18,99,0,2,1,22,0.0,74,13,Clear,2017-07-05 18:00:00,85
2017,7,5,19,59,0,2,1,21,0.0,77,12,Clear,2017-07-05 19:00:00,48
2017,7,5,20,30,0,2,1,20,0.0,81,12,Partly cloudy,2017-07-05 20:00:00,48
2017,7,5,21,22,0,2,1,20,0.0,84,11,Partly cloudy,2017-07-05 21:00:00,20
2017,7,5,22,8,0,2,1,19,0.0,85,9,Partly cloudy,2017-07-05 22:00:00,18
2017,7,5,23,2,0,2,1,19,0.0,87,8,Partly cloudy,2017-07-05 23:00:00,15
2017,7,6,0,3,0,3,1,19,0.0,88,7,Partly cloudy,2017-07-06 00:00:00,2
2017,7,6,4,1,0,3,1,20,0.0,86,8,Partly cloudy,2017-07-06 04:00:00,1
2017,7,6,5,3,0,3,1,20,0.0,84,7,Partly cloudy,2017-07-06 05:00:00,0
2017,7,6,6,4,0,3,1,21,0.0,82,6,Partly cloudy,2017-07-06 06:00:00,5
2017,7,6,7,19,0,3,1,22,0.0,77,9,Partly cloudy,2017-07-06 07:00:00,30
2017,7,6,8,22,0,3,1,22,0.1,73,11,Patchy light drizzle,2017-07-06 08:00:00,35
2017,7,6,9,17,0,3,1,23,0.1,69,14,Patchy light drizzle,2017-07-06 09:00:00,20
2017,7,6,10,12,0,3,1,23,0.0,69,13,Patchy light drizzle,2017-07-06 10:00:00,13
2017,7,6,11,9,0,3,1,24,0.1,68,13,Patchy rain possible,2017-07-06 11:00:00,22
2017,7,6,12,16,0,3,1,24,0.1,67,12,Patchy rain possible,2017-07-06 12:00:00,13
2017,7,6,13,14,0,3,1,24,0.1,66,13,Patchy rain possible,2017-07-06 13:00:00,18
2017,7,6,14,10,0,3,1,24,0.0,65,14,Partly cloudy,2017-07-06 14:00:00,17
2017,7,6,15,24,0,3,1,24,0.0,63,15,Partly cloudy,2017-07-06 15:00:00,22
2017,7,6,16,19,0,3,1,23,0.0,69,12,Partly cloudy,2017-07-06 16:00:00,27
2017,7,6,17,69,0,3,1,22,0.0,74,9,Partly cloudy,2017-07-06 17:00:00,50
2017,7,6,18,67,0,3,1,21,0.0,79,6,Partly cloudy,2017-07-06 18:00:00,95
2017,7,6,19,38,0,3,1,21,0.0,82,7,Partly cloudy,2017-07-06 19:00:00,67
2017,7,6,20,28,0,3,1,20,0.0,86,9,Partly cloudy,2017-07-06 20:00:00,24
2017,7,6,21,23,0,3,1,20,0.0,89,10,Partly cloudy,2017-07-06 21:00:00,15
2017,7,6,22,9,0,3,1,20,0.0,90,10,Partly cloudy,2017-07-06 22:00:00,9
2017,7,6,23,6,0,3,1,19,0.0,92,9,Partly cloudy,2017-07-06 23:00:00,4
2017,7,7,0,4,0,4,1,19,0.0,93,9,Partly cloudy,2017-07-07 00:00:00,6
2017,7,7,3,2,0,4,1,20,1.2,94,13,Moderate or heavy rain shower,2017-07-07 03:00:00,0
2017,7,7,5,1,0,4,1,20,1.1,95,13,Moderate or heavy rain shower,2017-07-07 05:00:00,0
2017,7,7,6,2,0,4,1,20,1.5,96,13,Moderate or heavy rain shower,2017-07-07 06:00:00,3
2017,7,7,7,11,0,4,1,20,0.7,96,15,Moderate or heavy rain shower,2017-07-07 07:00:00,18
2017,7,7,8,13,0,4,1,20,5.5,96,17,Heavy rain,2017-07-07 08:00:00,29
2017,7,7,9,11,0,4,1,20,7.4,96,19,Heavy rain,2017-07-07 09:00:00,28
2017,7,7,10,2,0,4,1,20,3.7,94,17,Heavy rain,2017-07-07 10:00:00,16
2017,7,7,12,4,0,4,1,21,8.8,90,12,Heavy rain at times,2017-07-07 12:00:00,14
2017,7,7,13,5,0,4,1,23,4.4,84,10,Heavy rain at times,2017-07-07 13:00:00,18
2017,7,7,14,14,0,4,1,24,0.0,78,9,Sunny,2017-07-07 14:00:00,28
2017,7,7,15,14,0,4,1,26,0.0,72,7,Sunny,2017-07-07 15:00:00,32
2017,7,7,16,45,0,4,1,25,0.0,76,8,Sunny,2017-07-07 16:00:00,40
2017,7,7,17,90,0,4,1,24,0.0,80,8,Sunny,2017-07-07 17:00:00,66
2017,7,7,18,36,0,4,1,24,0.0,85,9,Clear,2017-07-07 18:00:00,54
2017,7,7,19,28,0,4,1,23,0.0,87,9,Clear,2017-07-07 19:00:00,30
2017,7,7,20,20,0,4,1,22,0.9,90,10,Moderate or heavy rain shower,2017-07-07 20:00:00,26
2017,7,7,21,9,0,4,1,21,1.2,92,10,Moderate or heavy rain shower,2017-07-07 21:00:00,17
2017,7,7,22,8,0,4,1,21,0.6,92,8,Moderate or heavy rain shower,2017-07-07 22:00:00,7
2017,7,7,23,3,0,4,1,21,1.2,92,5,Moderate or heavy rain shower,2017-07-07 23:00:00,1
2017,7,8,0,1,0,5,0,20,2.4,92,3,Moderate or heavy rain shower,2017-07-08 00:00:00,1
2017,7,8,2,2,0,5,0,20,0.0,92,6,Clear,2017-07-08 02:00:00,0
2017,7,8,6,3,0,5,0,22,0.0,87,6,Sunny,2017-07-08 06:00:00,4
2017,7,8,8,8,0,5,0,24,0.0,77,13,Sunny,2017-07-08 08:00:00,8
2017,7,8,9,20,0,5,0,26,0.0,73,16,Sunny,2017-07-08 09:00:00,13
2017,7,8,10,29,0,5,0,26,0.0,69,16,Sunny,2017-07-08 10:00:00,22
2017,7,8,11,42,0,5,0,27,0.0,65,17,Sunny,2017-07-08 11:00:00,31
2017,7,8,12,67,0,5,0,28,0.0,62,17,Sunny,2017-07-08 12:00:00,20
2017,7,8,13,58,0,5,0,27,0.0,63,19,Sunny,2017-07-08 13:00:00,33
2017,7,8,14,47,0,5,0,27,0.0,64,20,Sunny,2017-07-08 14:00:00,25
2017,7,8,15,65,0,5,0,27,0.0,64,22,Sunny,2017-07-08 15:00:00,34
2017,7,8,16,34,0,5,0,26,0.0,69,18,Sunny,2017-07-08 16:00:00,12
2017,7,8,17,47,0,5,0,25,0.0,73,13,Sunny,2017-07-08 17:00:00,33
2017,7,8,18,60,0,5,0,24,0.0,78,9,Clear,2017-07-08 18:00:00,22
2017,7,8,19,54,0,5,0,23,0.0,78,10,Clear,2017-07-08 19:00:00,11
2017,7,8,20,27,0,5,0,22,0.4,79,11,Patchy rain possible,2017-07-08 20:00:00,6
2017,7,8,21,38,0,5,0,21,0.6,80,12,Patchy rain possible,2017-07-08 21:00:00,8
2017,7,8,22,13,0,5,0,20,0.3,78,13,Patchy rain possible,2017-07-08 22:00:00,3
2017,7,8,23,14,0,5,0,20,0.4,77,14,Patchy rain possible,2017-07-08 23:00:00,1
2017,7,9,0,4,0,6,0,19,0.9,75,14,Patchy rain possible,2017-07-09 00:00:00,0
2017,7,9,1,2,0,6,0,19,0.4,74,15,Patchy rain possible,2017-07-09 01:00:00,3
2017,7,9,2,2,0,6,0,18,0.0,72,15,Clear,2017-07-09 02:00:00,1
2017,7,9,4,1,0,6,0,19,0.0,68,14,Clear,2017-07-09 04:00:00,0
2017,7,9,6,4,0,6,0,20,0.0,62,11,Sunny,2017-07-09 06:00:00,2
2017,7,9,7,3,0,6,0,21,0.0,58,12,Sunny,2017-07-09 07:00:00,4
2017,7,9,8,7,0,6,0,23,0.0,54,12,Sunny,2017-07-09 08:00:00,5
2017,7,9,9,15,0,6,0,25,0.0,50,13,Sunny,2017-07-09 09:00:00,15
2017,7,9,10,26,0,6,0,26,0.0,49,12,Sunny,2017-07-09 10:00:00,23
2017,7,9,11,41,0,6,0,26,0.0,47,12,Sunny,2017-07-09 11:00:00,18
2017,7,9,12,42,0,6,0,27,0.0,46,12,Sunny,2017-07-09 12:00:00,32
2017,7,9,13,63,0,6,0,27,0.0,48,12,Sunny,2017-07-09 13:00:00,47
2017,7,9,14,36,0,6,0,27,0.0,50,12,Sunny,2017-07-09 14:00:00,20
2017,7,9,15,27,0,6,0,27,0.0,52,12,Sunny,2017-07-09 15:00:00,72
2017,7,9,16,49,0,6,0,26,0.0,58,10,Sunny,2017-07-09 16:00:00,44
2017,7,9,17,50,0,6,0,25,0.0,65,9,Sunny,2017-07-09 17:00:00,34
2017,7,9,18,57,0,6,0,24,0.0,71,8,Clear,2017-07-09 18:00:00,38
2017,7,9,19,52,0,6,0,23,0.0,70,8,Clear,2017-07-09 19:00:00,33
2017,7,9,20,34,0,6,0,22,0.0,70,9,Clear,2017-07-09 20:00:00,26
2017,7,9,21,27,0,6,0,22,0.0,70,10,Clear,2017-07-09 21:00:00,23
2017,7,9,22,8,0,6,0,21,0.0,69,10,Clear,2017-07-09 22:00:00,17
2017,7,9,23,4,0,6,0,21,0.0,68,10,Clear,2017-07-09 23:00:00,13
2017,7,10,0,6,0,0,1,20,0.0,67,10,Clear,2017-07-10 00:00:00,7
2017,7,10,4,1,0,0,1,20,0.0,68,9,Clear,2017-07-10 04:00:00,1
2017,7,10,6,7,0,0,1,22,0.0,64,6,Sunny,2017-07-10 06:00:00,1
2017,7,10,7,20,0,0,1,23,0.0,62,8,Sunny,2017-07-10 07:00:00,9
2017,7,10,8,33,0,0,1,24,0.0,60,11,Partly cloudy,2017-07-10 08:00:00,17
2017,7,10,9,28,0,0,1,25,0.0,58,13,Partly cloudy,2017-07-10 09:00:00,15
2017,7,10,10,11,0,0,1,26,0.0,57,14,Partly cloudy,2017-07-10 10:00:00,25
2017,7,10,11,9,0,0,1,26,0.0,56,15,Partly cloudy,2017-07-10 11:00:00,23
2017,7,10,12,9,0,0,1,27,0.0,55,15,Partly cloudy,2017-07-10 12:00:00,32
2017,7,10,13,6,0,0,1,27,0.0,59,17,Partly cloudy,2017-07-10 13:00:00,34
2017,7,10,14,16,0,0,1,26,0.1,62,18,Sunny,2017-07-10 14:00:00,32
2017,7,10,15,11,0,0,1,26,0.2,66,20,Sunny,2017-07-10 15:00:00,24
2017,7,10,16,14,0,0,1,26,0.1,70,19,Sunny,2017-07-10 16:00:00,46
2017,7,10,17,79,0,0,1,25,0.2,74,19,Sunny,2017-07-10 17:00:00,43
2017,7,10,18,86,0,0,1,24,0.3,78,18,Clear,2017-07-10 18:00:00,36
2017,7,10,19,62,0,0,1,23,0.2,81,17,Clear,2017-07-10 19:00:00,30
2017,7,10,20,44,0,0,1,23,0.1,83,17,Patchy rain possible,2017-07-10 20:00:00,25
2017,7,10,21,21,0,0,1,22,0.1,85,16,Patchy rain possible,2017-07-10 21:00:00,23
2017,7,10,22,15,0,0,1,22,0.1,87,13,Patchy rain possible,2017-07-10 22:00:00,14
2017,7,10,23,8,0,0,1,21,0.8,88,11,Moderate or heavy rain shower,2017-07-10 23:00:00,9
2017,7,11,0,1,0,1,1,21,1.7,90,8,Moderate or heavy rain shower,2017-07-11 00:00:00,26
2017,7,11,1,2,0,1,1,21,0.8,91,10,Moderate or heavy rain shower,2017-07-11 01:00:00,22
2017,7,11,4,1,0,1,1,22,0.7,92,12,Moderate or heavy rain shower,2017-07-11 04:00:00,0
2017,7,11,5,3,0,1,1,22,1.1,90,11,Moderate or heavy rain shower,2017-07-11 05:00:00,0
2017,7,11,6,7,0,1,1,23,1.4,88,10,Moderate or heavy rain shower,2017-07-11 06:00:00,3
2017,7,11,7,21,0,1,1,24,0.7,81,12,Moderate or heavy rain shower,2017-07-11 07:00:00,5
2017,7,11,8,35,0,1,1,26,0.0,74,14,Sunny,2017-07-11 08:00:00,5
2017,7,11,9,19,0,1,1,27,0.0,67,15,Sunny,2017-07-11 09:00:00,14
2017,7,11,10,8,0,1,1,27,0.0,68,14,Sunny,2017-07-11 10:00:00,23
2017,7,11,11,14,0,1,1,28,0.4,68,13,Patchy rain possible,2017-07-11 11:00:00,23
